,0
2501,502074
2502,510859
2503,519644
2504,528429
2505,537214
2506,545999
2507,554784
2508,563569
2509,581139
2510,589924
2511,598709
2512,607494
2513,616279
2514,625064
2515,642634
2516,1353
2517,97988
2518,194623
2519,291258
2520,387893
2521,475743
2522,572378
2523,633873
2524,669010
2525,10138
2526,18923
2527,27708
2528,36493
2529,45278
2530,54063
2531,71633
2532,80418
2533,89203
2534,106773
2535,115558
2536,124343
2537,133128
2538,141913
2539,150698
2540,159483
2541,168268
2542,177053
2543,185838
2544,203408
2545,212193
2546,220978
2547,229763
2548,238548
2549,247333
2550,256118
2551,264903
2552,273688
2553,282473
2554,300043
2555,308828
2556,317613
2557,326398
2558,335183
2559,343968
2560,352753
2561,361538
2562,370323
2563,379108
2564,396678
2565,405463
2566,414248
2567,423033
2568,431818
2569,440603
2570,449388
2571,458173
2572,466958
2573,484528
2574,493313
2575,502098
2576,510883
2577,519668
2578,528453
2579,537238
2580,546023
2581,554808
2582,563593
2583,581163
2584,589948
2585,598733
2586,607518
2587,616303
2588,625088
2589,642658
2590,1377
2591,98012
2592,194647
2593,291282
2594,387917
2595,475767
2596,572402
2597,633897
2598,669034
2599,10162
2600,18947
2601,27732
2602,36517
2603,45302
2604,54087
2605,71657
2606,80442
2607,89227
2608,106797
2609,115582
2610,124367
2611,133152
2612,141937
2613,150722
2614,159507
2615,168292
2616,177077
2617,185862
2618,203432
2619,212217
2620,221002
2621,229787
2622,238572
2623,247357
2624,256142
2625,264927
2626,273712
2627,282497
2628,300067
2629,308852
2630,317637
2631,326422
2632,335207
2633,343992
2634,352777
2635,361562
2636,370347
2637,379132
2638,396702
2639,405487
2640,414272
2641,423057
2642,431842
2643,440627
2644,449412
2645,458197
2646,466982
2647,484552
2648,493337
2649,502122
2650,510907
2651,519692
2652,528477
2653,537262
2654,546047
2655,554832
2656,563617
2657,581187
2658,589972
2659,598757
2660,607542
2661,616327
2662,625112
2663,642682
2664,1401
2665,98036
2666,194671
2667,291306
2668,387941
2669,475791
2670,572426
2671,633921
2672,669058
2673,10186
2674,18971
2675,27756
2676,36541
2677,45326
2678,54111
2679,71681
2680,80466
2681,89251
2682,106821
2683,115606
2684,124391
2685,133176
2686,141961
2687,150746
2688,159531
2689,168316
2690,177101
2691,185886
2692,203456
2693,212241
2694,221026
2695,229811
2696,238596
2697,247381
2698,256166
2699,264951
2700,273736
2701,282521
2702,300091
2703,308876
2704,317661
2705,326446
2706,335231
2707,344016
2708,352801
2709,361586
2710,370371
2711,379156
2712,396726
2713,405511
2714,414296
2715,423081
2716,431866
2717,440651
2718,449436
2719,458221
2720,467006
2721,484576
2722,493361
2723,502146
2724,510931
2725,519716
2726,528501
2727,537286
2728,546071
2729,554856
2730,563641
2731,581211
2732,589996
2733,598781
2734,607566
2735,616351
2736,625136
2737,642706
2738,1545
2739,98180
2740,194815
2741,291450
2742,388085
2743,475935
2744,572570
2745,634065
2746,669202
2747,10330
2748,19115
2749,27900
2750,36685
2751,45470
2752,54255
2753,71825
2754,80610
2755,89395
2756,106965
2757,115750
2758,124535
2759,133320
2760,142105
2761,150890
2762,159675
2763,168460
2764,177245
2765,186030
2766,203600
2767,212385
2768,221170
2769,229955
2770,238740
2771,247525
2772,256310
2773,265095
2774,273880
2775,282665
2776,300235
2777,309020
2778,317805
2779,326590
2780,335375
2781,344160
2782,352945
2783,361730
2784,370515
2785,379300
2786,396870
2787,405655
2788,414440
2789,423225
2790,432010
2791,440795
2792,449580
2793,458365
2794,467150
2795,484720
2796,493505
2797,502290
2798,511075
2799,519860
2800,528645
2801,537430
2802,546215
2803,555000
2804,563785
2805,581355
2806,590140
2807,598925
2808,607710
2809,616495
2810,625280
2811,642850
2812,1569
2813,98204
2814,194839
2815,291474
2816,388109
2817,475959
2818,572594
2819,634089
2820,669226
2821,10354
2822,19139
2823,27924
2824,36709
2825,45494
2826,54279
2827,71849
2828,80634
2829,89419
2830,106989
2831,115774
2832,124559
2833,133344
2834,142129
2835,150914
2836,159699
2837,168484
2838,177269
2839,186054
2840,203624
2841,212409
2842,221194
2843,229979
2844,238764
2845,247549
2846,256334
2847,265119
2848,273904
2849,282689
2850,300259
2851,309044
2852,317829
2853,326614
2854,335399
2855,344184
2856,352969
2857,361754
2858,370539
2859,379324
2860,396894
2861,405679
2862,414464
2863,423249
2864,432034
2865,440819
2866,449604
2867,458389
2868,467174
2869,484744
2870,493529
2871,502314
2872,511099
2873,519884
2874,528669
2875,537454
2876,546239
2877,555024
2878,563809
2879,581379
2880,590164
2881,598949
2882,607734
2883,616519
2884,625304
2885,642874
2886,1593
2887,98228
2888,194863
2889,291498
2890,388133
2891,475983
2892,572618
2893,634113
2894,669250
2895,10378
2896,19163
2897,27948
2898,36733
2899,45518
2900,54303
2901,71873
2902,80658
2903,89443
2904,107013
2905,115798
2906,124583
2907,133368
2908,142153
2909,150938
2910,159723
2911,168508
2912,177293
2913,186078
2914,203648
2915,212433
2916,221218
2917,230003
2918,238788
2919,247573
2920,256358
2921,265143
2922,273928
2923,282713
2924,300283
2925,309068
2926,317853
2927,326638
2928,335423
2929,344208
2930,352993
2931,361778
2932,370563
2933,379348
2934,396918
2935,405703
2936,414488
2937,423273
2938,432058
2939,440843
2940,449628
2941,458413
2942,467198
2943,484768
2944,493553
2945,502338
2946,511123
2947,519908
2948,528693
2949,537478
2950,546263
2951,555048
2952,563833
2953,581403
2954,590188
2955,598973
2956,607758
2957,616543
2958,625328
2959,642898
2960,1617
2961,98252
2962,194887
2963,291522
2964,388157
2965,476007
2966,572642
2967,634137
2968,669274
2969,10402
2970,19187
2971,27972
2972,36757
2973,45542
2974,54327
2975,71897
2976,80682
2977,89467
2978,107037
2979,115822
2980,124607
2981,133392
2982,142177
2983,150962
2984,159747
2985,168532
2986,177317
2987,186102
2988,203672
2989,212457
2990,221242
2991,230027
2992,238812
2993,247597
2994,256382
2995,265167
2996,273952
2997,282737
2998,300307
2999,309092
3000,317877
3001,326662
3002,335447
3003,344232
3004,353017
3005,361802
3006,370587
3007,379372
3008,396942
3009,405727
3010,414512
3011,423297
3012,432082
3013,440867
3014,449652
3015,458437
3016,467222
3017,484792
3018,493577
3019,502362
3020,511147
3021,519932
3022,528717
3023,537502
3024,546287
3025,555072
3026,563857
3027,581427
3028,590212
3029,598997
3030,607782
3031,616567
3032,625352
3033,642922
3034,1641
3035,98276
3036,194911
3037,291546
3038,388181
3039,476031
3040,572666
3041,634161
3042,669298
3043,10426
3044,19211
3045,27996
3046,36781
3047,45566
3048,54351
3049,71921
3050,80706
3051,89491
3052,107061
3053,115846
3054,124631
3055,133416
3056,142201
3057,150986
3058,159771
3059,168556
3060,177341
3061,186126
3062,203696
3063,212481
3064,221266
3065,230051
3066,238836
3067,247621
3068,256406
3069,265191
3070,273976
3071,282761
3072,300331
3073,309116
3074,317901
3075,326686
3076,335471
3077,344256
3078,353041
3079,361826
3080,370611
3081,379396
3082,396966
3083,405751
3084,414536
3085,423321
3086,432106
3087,440891
3088,449676
3089,458461
3090,467246
3091,484816
3092,493601
3093,502386
3094,511171
3095,519956
3096,528741
3097,537526
3098,546311
3099,555096
3100,563881
3101,581451
3102,590236
3103,599021
3104,607806
3105,616591
3106,625376
3107,642946
3108,1665
3109,98300
3110,194935
3111,291570
3112,388205
3113,476055
3114,572690
3115,634185
3116,669322
3117,10450
3118,19235
3119,28020
3120,36805
3121,45590
3122,54375
3123,71945
3124,80730
3125,89515
3126,107085
3127,115870
3128,124655
3129,133440
3130,142225
3131,151010
3132,159795
3133,168580
3134,177365
3135,186150
3136,203720
3137,212505
3138,221290
3139,230075
3140,238860
3141,247645
3142,256430
3143,265215
3144,274000
3145,282785
3146,300355
3147,309140
3148,317925
3149,326710
3150,335495
3151,344280
3152,353065
3153,361850
3154,370635
3155,379420
3156,396990
3157,405775
3158,414560
3159,423345
3160,432130
3161,440915
3162,449700
3163,458485
3164,467270
3165,484840
3166,493625
3167,502410
3168,511195
3169,519980
3170,528765
3171,537550
3172,546335
3173,555120
3174,563905
3175,581475
3176,590260
3177,599045
3178,607830
3179,616615
3180,625400
3181,642970
3182,1689
3183,98324
3184,194959
3185,291594
3186,388229
3187,476079
3188,572714
3189,634209
3190,669346
3191,10474
3192,19259
3193,28044
3194,36829
3195,45614
3196,54399
3197,71969
3198,80754
3199,89539
3200,107109
3201,115894
3202,124679
3203,133464
3204,142249
3205,151034
3206,159819
3207,168604
3208,177389
3209,186174
3210,203744
3211,212529
3212,221314
3213,230099
3214,238884
3215,247669
3216,256454
3217,265239
3218,274024
3219,282809
3220,300379
3221,309164
3222,317949
3223,326734
3224,335519
3225,344304
3226,353089
3227,361874
3228,370659
3229,379444
3230,397014
3231,405799
3232,414584
3233,423369
3234,432154
3235,440939
3236,449724
3237,458509
3238,467294
3239,484864
3240,493649
3241,502434
3242,511219
3243,520004
3244,528789
3245,537574
3246,546359
3247,555144
3248,563929
3249,581499
3250,590284
3251,599069
3252,607854
3253,616639
3254,625424
3255,642994
3256,1713
3257,98348
3258,194983
3259,291618
3260,388253
3261,476103
3262,572738
3263,634233
3264,669370
3265,10498
3266,19283
3267,28068
3268,36853
3269,45638
3270,54423
3271,71993
3272,80778
3273,89563
3274,107133
3275,115918
3276,124703
3277,133488
3278,142273
3279,151058
3280,159843
3281,168628
3282,177413
3283,186198
3284,203768
3285,212553
3286,221338
3287,230123
3288,238908
3289,247693
3290,256478
3291,265263
3292,274048
3293,282833
3294,300403
3295,309188
3296,317973
3297,326758
3298,335543
3299,344328
3300,353113
3301,361898
3302,370683
3303,379468
3304,397038
3305,405823
3306,414608
3307,423393
3308,432178
3309,440963
3310,449748
3311,458533
3312,467318
3313,484888
3314,493673
3315,502458
3316,511243
3317,520028
3318,528813
3319,537598
3320,546383
3321,555168
3322,563953
3323,581523
3324,590308
3325,599093
3326,607878
3327,616663
3328,625448
3329,643018
3330,1737
3331,98372
3332,195007
3333,291642
3334,388277
3335,476127
3336,572762
3337,634257
3338,669394
3339,10522
3340,19307
3341,28092
3342,36877
3343,45662
3344,54447
3345,72017
3346,80802
3347,89587
3348,107157
3349,115942
3350,124727
3351,133512
3352,142297
3353,151082
3354,159867
3355,168652
3356,177437
3357,186222
3358,203792
3359,212577
3360,221362
3361,230147
3362,238932
3363,247717
3364,256502
3365,265287
3366,274072
3367,282857
3368,300427
3369,309212
3370,317997
3371,326782
3372,335567
3373,344352
3374,353137
3375,361922
3376,370707
3377,379492
3378,397062
3379,405847
3380,414632
3381,423417
3382,432202
3383,440987
3384,449772
3385,458557
3386,467342
3387,484912
3388,493697
3389,502482
3390,511267
3391,520052
3392,528837
3393,537622
3394,546407
3395,555192
3396,563977
3397,581547
3398,590332
3399,599117
3400,607902
3401,616687
3402,625472
3403,643042
3404,1761
3405,98396
3406,195031
3407,291666
3408,388301
3409,476151
3410,572786
3411,634281
3412,669418
3413,10546
3414,19331
3415,28116
3416,36901
3417,45686
3418,54471
3419,72041
3420,80826
3421,89611
3422,107181
3423,115966
3424,124751
3425,133536
3426,142321
3427,151106
3428,159891
3429,168676
3430,177461
3431,186246
3432,203816
3433,212601
3434,221386
3435,230171
3436,238956
3437,247741
3438,256526
3439,265311
3440,274096
3441,282881
3442,300451
3443,309236
3444,318021
3445,326806
3446,335591
3447,344376
3448,353161
3449,361946
3450,370731
3451,379516
3452,397086
3453,405871
3454,414656
3455,423441
3456,432226
3457,441011
3458,449796
3459,458581
3460,467366
3461,484936
3462,493721
3463,502506
3464,511291
3465,520076
3466,528861
3467,537646
3468,546431
3469,555216
3470,564001
3471,581571
3472,590356
3473,599141
3474,607926
3475,616711
3476,625496
3477,643066
3478,1785
3479,98420
3480,195055
3481,291690
3482,388325
3483,476175
3484,572810
3485,634305
3486,669442
3487,10570
3488,19355
3489,28140
3490,36925
3491,45710
3492,54495
3493,72065
3494,80850
3495,89635
3496,107205
3497,115990
3498,124775
3499,133560
3500,142345
3501,151130
3502,159915
3503,168700
3504,177485
3505,186270
3506,203840
3507,212625
3508,221410
3509,230195
3510,238980
3511,247765
3512,256550
3513,265335
3514,274120
3515,282905
3516,300475
3517,309260
3518,318045
3519,326830
3520,335615
3521,344400
3522,353185
3523,361970
3524,370755
3525,379540
3526,397110
3527,405895
3528,414680
3529,423465
3530,432250
3531,441035
3532,449820
3533,458605
3534,467390
3535,484960
3536,493745
3537,502530
3538,511315
3539,520100
3540,528885
3541,537670
3542,546455
3543,555240
3544,564025
3545,581595
3546,590380
3547,599165
3548,607950
3549,616735
3550,625520
3551,643090
3552,1809
3553,98444
3554,195079
3555,291714
3556,388349
3557,476199
3558,572834
3559,634329
3560,669466
3561,10594
3562,19379
3563,28164
3564,36949
3565,45734
3566,54519
3567,72089
3568,80874
3569,89659
3570,107229
3571,116014
3572,124799
3573,133584
3574,142369
3575,151154
3576,159939
3577,168724
3578,177509
3579,186294
3580,203864
3581,212649
3582,221434
3583,230219
3584,239004
3585,247789
3586,256574
3587,265359
3588,274144
3589,282929
3590,300499
3591,309284
3592,318069
3593,326854
3594,335639
3595,344424
