,rand_index,SITE ID,datetime,hour,二氧化硫,溫度,一氧化碳,臭氧,細懸浮微粒,相對濕度,懸浮微粒,二氧化氮
24161,289688,EPA039,2019-12-24,8,3.3,19,0.43,13,29,93,101,15
24162,307256,EPA040,2019-12-24,8,2,19.6,0.39,11,30,91,92,11.75
24163,316040,EPA041,2019-12-24,8,1.9,20.1,0.24,25,20,91,40,5.7
24164,324824,EPA042,2019-12-24,8,4.5,19.8,0.59,8.7,37,89,74,24
24165,333608,EPA043,2019-12-24,8,3,19.3,0.51,8.8,34,90,74,18
24166,342392,EPA044,2019-12-24,8,3,17.7,0.52,5,31,89,67,18
24167,351176,EPA045,2019-12-24,8,2.3,19.2,0.47,11,34,94,70,18
24168,359960,EPA046,2019-12-24,8,2.433333333,19.2,0.61,9.8,29,95,65,21
24169,368744,EPA047,2019-12-24,8,1.7,20.6,0.39,13,16,84,38,9.4
24170,377528,EPA048,2019-12-24,8,3.5,19.2,0.8,6.1,49,92,97,23
24171,386312,EPA049,2019-12-24,8,3.3,19.6,0.82,7.8,50,91,88,24
24172,403880,EPA050,2019-12-24,8,7.1,21.1,0.98,6.6,35,79,64,28
24173,412664,EPA051,2019-12-24,8,11,21.1,0.75,9.9,37,82,72,32
24174,421448,EPA052,2019-12-24,8,3.8,22.3,0.48,20,27,81,73,20
24175,430232,EPA053,2019-12-24,8,2.4,18.6,0.73,6.6,57,94,85,19
24176,439016,EPA054,2019-12-24,8,3.9,19.8,0.67,9,38,89,70,22
24177,447800,EPA056,2019-12-24,8,3.8,20.1,0.7,8.6,35,88,69,23
24178,456584,EPA057,2019-12-24,8,3.1,21.3,1.21,7.2,34,82,75,27
24179,465368,EPA058,2019-12-24,8,4.5,21.8,1.09,8.5,31,78,77,27.25
24180,474152,EPA059,2019-12-24,8,2.9,21.8,0.58,20,24,81,51,14
24181,491720,EPA060,2019-12-24,8,1.9,21,0.3,24,21,81,37,4.9
24182,500504,EPA061,2019-12-24,8,1,23.3,0.17,39,4,74,8,1.5
24183,509288,EPA062,2019-12-24,8,1.3,21.5,0.36,20,4,63,9,4.2
24184,518072,EPA063,2019-12-24,8,0.3,20.5,0.26,15,7,75,13,3.6
24185,526856,EPA064,2019-12-24,8,0.7,14.6,0.16,27,6,97,11,2.7
24186,535640,EPA065,2019-12-24,8,1.7,20.1,0.31,12,4,76,15,9
24187,544424,EPA066,2019-12-24,8,2.2,19.6,0.52,8.5,11,87,32,17
24188,553208,EPA067,2019-12-24,8,6,20,2.17,3.7,21,78,37,26
24189,561992,EPA068,2019-12-24,8,2.7,19.3,1.61,2.7,23,85,48,30
24190,570776,EPA069,2019-12-24,8,1.328571429,18.2,0.48,9,26,92,45,15
24191,588344,EPA070,2019-12-24,8,2.4,19,1.41,4.6,5,77,11,14
24192,597128,EPA071,2019-12-24,8,3.4,20.9,1.4,6.5,33,83,64,29
24193,605912,EPA072,2019-12-24,8,4.4,17.1,0.67,8.6,13,84,25,16
24194,614696,EPA075,2019-12-24,8,1.9,14.9,0.4,13,13,96,25,12
24195,623480,EPA077,2019-12-24,8,6.9,17.7,0.92,8.5,42,85,78,26
24196,632264,EPA078,2019-12-24,8,1.1,20.6,0.32,26,9,88,31,6.9
24197,649832,EPA080,2019-12-24,8,1.6,16.3,0.31,7.8,6,96,16,5.7
24198,8624,EPA001,2019-12-25,8,1.6,19.3,0.34,25,9,92,26,12
24199,105248,EPA002,2019-12-25,8,2.5,19.6,0.34,28,7,89,15,14
24200,201872,EPA003,2019-12-25,8,2,18.6,0.37,14,4,87,12,11
24201,298496,EPA004,2019-12-25,8,1.7,19.9,0.57,18,9,78,18,21
24202,395120,EPA005,2019-12-25,8,1.7,19.7,0.59,26,7,81,24,20
24203,482960,EPA006,2019-12-25,8,3.1,19.6,0.63,20,9,77,21,27
24204,579584,EPA007,2019-12-25,8,3.3,20,0.63,21,7,76,26,25
24205,641072,EPA008,2019-12-25,8,3.1,19.8,1.05,8.2,9,77,26,34
24206,676208,EPA009,2019-12-25,8,1.5,17.9,0.64,15,10,85,29,30
24207,17408,EPA010,2019-12-25,8,2.7,18.4,0.58,10,9,90,19,16
24208,26192,EPA011,2019-12-25,8,3.1,19.6,1,5.1,14,85,34,28
24209,34976,EPA012,2019-12-25,8,2.5,20.1,1,12,6,80,21,34
24210,43760,EPA013,2019-12-25,8,2.7,20.4,0.54,18,6,77,19,27
24211,52544,EPA014,2019-12-25,8,1.9,19.6,0.49,23,6,83,16,21
24212,61328,EPA015,2019-12-25,8,3.3,19.3,0.48,17,8,82,30,26
24213,78896,EPA017,2019-12-25,8,4.8,19,0.8,18,11,79,20,25
24214,87680,EPA018,2019-12-25,8,5.8,19,0.31,22,7,82,30,29
24215,96464,EPA019,2019-12-25,8,3.8,13.5,0.22,38,6,90,18,3.383333333
24216,114032,EPA020,2019-12-25,8,3.4,19.1,0.65,19,11,81,23,29
24217,122816,EPA021,2019-12-25,8,3.5,17,0.57,23,13,91,23,22
24218,131600,EPA022,2019-12-25,8,2.1,17.9,0.33,31,8,80,21,13
24219,140384,EPA023,2019-12-25,8,2.4,18.2,0.42,18,9,89,22,13
24220,149168,EPA024,2019-12-25,8,3.2,19,0.46,21,8,79,25,21
24221,157952,EPA025,2019-12-25,8,3.7,18.6,0.77,14,15,81,27,31
24222,166736,EPA026,2019-12-25,8,6.2,18.8,0.53,7,23,91,29,21
24223,175520,EPA027,2019-12-25,8,1.8,16.4,0.27,10,15,95,14,8.7
24224,184304,EPA028,2019-12-25,8,2.6,20.2,0.99,7.3,16,73,32,22
24225,193088,EPA029,2019-12-25,8,3,18.4,0.33,19,13,93,25,16
24226,210656,EPA030,2019-12-25,8,1.3,19.7,0.94,7.6,28,80,53,26
24227,219440,EPA031,2019-12-25,8,2.8,20.3,0.73,8.4,19,75,28,20
24228,228224,EPA032,2019-12-25,8,2.9,20.4,0.46,12,12,76,31,15
24229,237008,EPA033,2019-12-25,8,2.1,19.2,0.67,8.5,14,77,26,21
24230,245792,EPA034,2019-12-25,8,3.9,20,0.31,22,11,89,30,18
24231,254576,EPA035,2019-12-25,8,7.1,20.4,0.45,23,13,82,32,13
24232,263360,EPA036,2019-12-25,8,3.1,18.5,1.09,4.2,27,86,53,19
24233,272144,EPA037,2019-12-25,8,4.3,19.6,0.44,9.3,28,80,61,17
24234,280928,EPA038,2019-12-25,8,5.5,20.5,0.45,21,13,81,49,16
24235,289712,EPA039,2019-12-25,8,3.3,19.4,0.45,15,17,84,41,13
24236,307280,EPA040,2019-12-25,8,4.8,20.4,0.44,15,16,78,41,14
24237,316064,EPA041,2019-12-25,8,2.3,20.3,0.24,35,8,87,27,7.3
24238,324848,EPA042,2019-12-25,8,3.8,20.7,0.61,7.4,27,79,43,21
24239,333632,EPA043,2019-12-25,8,2.8,19.7,0.49,9.9,20,83,47,15
24240,342416,EPA044,2019-12-25,8,4.1,19,0.49,6.4,27,86,55,19
24241,351200,EPA045,2019-12-25,8,3.1,20.4,0.45,12,28,84,53,17
24242,359984,EPA046,2019-12-25,8,4.233333333,19.7,0.65,7.2,27,89,48,19
24243,368768,EPA047,2019-12-25,8,0.9,21.4,0.27,19,13,77,33,6.4
24244,377552,EPA048,2019-12-25,8,3,20.8,0.66,6.2,48,85,79,21
24245,386336,EPA049,2019-12-25,8,3.2,21.4,0.87,4.4,35,83,70,26
24246,403904,EPA050,2019-12-25,8,9.4,22.4,1.25,4.8,43,75,91,39
24247,412688,EPA051,2019-12-25,8,2.9,22.6,0.62,9,30,73,58,26
24248,421472,EPA052,2019-12-25,8,3.7,23.2,0.42,15,37,74,63,20
24249,430256,EPA053,2019-12-25,8,2.9,20.4,0.64,5,44,88,63,21
24250,439040,EPA054,2019-12-25,8,2.6,21.3,0.88,5.765517241,42,83,64,22
